,region_name,indicator,year,value
822,Mississippi,AAC,1990,
823,Mississippi,AAD,1990,
824,Mississippi,AAE,1990,
825,Mississippi,AAF,1990,1202603.0
826,Mississippi,AAH,1990,
827,Mississippi,AAI,1990,
828,Mississippi,AAQ,1990,21296.0
829,Mississippi,AAG,1990,
830,Mississippi,AAK,1990,34267522.0
831,Mississippi,AAL,1990,13288.0
832,Mississippi,AAM,1990,31197848.0
833,Mississippi,AAN,1990,12097.0
834,Mississippi,ABA,1990,
835,Mississippi,ABB,1990,340.4
836,Mississippi,ABK,1990,
837,Mississippi,ABL,1990,
838,Mississippi,ABM,1990,
839,Mississippi,ABN,1990,
840,Mississippi,ABO,1990,
841,Mississippi,ABP,1990,
842,Mississippi,ABQ,1990,14.8513
843,Mississippi,ABR,1990,554.617
844,Mississippi,ABS,1990,44.4764
845,Mississippi,ABT,1990,
846,Mississippi,ABU,1990,
847,Mississippi,ABV,1990,502417.0
848,Mississippi,ABW,1990,476048.0
849,Mississippi,ABX,1990,
850,Mississippi,ABY,1990,
851,Mississippi,ABZ,1990,25182.0
852,Mississippi,ACA,1990,3093.615671
853,Mississippi,ACB,1990,
854,Mississippi,ACD,1990,
855,Missouri,AAC,1990,
856,Missouri,AAD,1990,
857,Missouri,AAE,1990,
858,Missouri,AAF,1990,2972034.0
859,Missouri,AAH,1990,
860,Missouri,AAI,1990,
861,Missouri,AAQ,1990,25951.0
862,Missouri,AAG,1990,
863,Missouri,AAK,1990,91773727.0
864,Missouri,AAL,1990,17894.0
865,Missouri,AAM,1990,81011199.0
866,Missouri,AAN,1990,15795.0
867,Missouri,ABA,1990,
868,Missouri,ABB,1990,715.3
869,Missouri,ABK,1990,
870,Missouri,ABL,1990,
871,Missouri,ABM,1990,
872,Missouri,ABN,1990,
873,Missouri,ABO,1990,
874,Missouri,ABP,1990,
875,Missouri,ABQ,1990,217.416
876,Missouri,ABR,1990,390.319
877,Missouri,ABS,1990,5.3228
878,Missouri,ABT,1990,
879,Missouri,ABU,1990,
880,Missouri,ABV,1990,816558.0
881,Missouri,ABW,1990,729693.0
882,Missouri,ABX,1990,
883,Missouri,ABY,1990,
884,Missouri,ABZ,1990,48957.0
885,Missouri,ACA,1990,4507.015295
886,Missouri,ACB,1990,
887,Missouri,ACD,1990,
888,Montana,AAC,1990,
889,Montana,AAD,1990,
890,Montana,AAE,1990,
891,Montana,AAF,1990,433400.0
892,Montana,AAH,1990,
893,Montana,AAI,1990,
894,Montana,AAQ,1990,21835.0
895,Montana,AAG,1990,
896,Montana,AAK,1990,12429218.0
897,Montana,AAL,1990,15533.0
898,Montana,AAM,1990,11098967.0
899,Montana,AAN,1990,13870.0
900,Montana,ABA,1990,
901,Montana,ABB,1990,159.3
902,Montana,ABK,1990,
903,Montana,ABL,1990,
904,Montana,ABM,1990,
905,Montana,ABN,1990,
906,Montana,ABO,1990,
907,Montana,ABP,1990,
908,Montana,ABQ,1990,144.338
909,Montana,ABR,1990,30.7422
910,Montana,ABS,1990,0.3749
911,Montana,ABT,1990,
912,Montana,ABU,1990,
913,Montana,ABV,1990,152974.0
914,Montana,ABW,1990,135406.0
915,Montana,ABX,1990,
916,Montana,ABY,1990,
917,Montana,ABZ,1990,9370.0
918,Montana,ACA,1990,4736.460341
919,Montana,ACB,1990,
920,Montana,ACD,1990,
921,Nebraska,AAC,1990,
922,Nebraska,AAD,1990,
923,Nebraska,AAE,1990,
924,Nebraska,AAF,1990,988048.0
925,Nebraska,AAH,1990,
926,Nebraska,AAI,1990,
927,Nebraska,AAQ,1990,23295.0
928,Nebraska,AAG,1990,
929,Nebraska,AAK,1990,29214345.0
930,Nebraska,AAL,1990,18471.0
931,Nebraska,AAM,1990,26113484.0
932,Nebraska,AAN,1990,16510.0
933,Nebraska,ABA,1990,
934,Nebraska,ABB,1990,330.0
935,Nebraska,ABK,1990,
936,Nebraska,ABL,1990,
937,Nebraska,ABM,1990,
938,Nebraska,ABN,1990,
939,Nebraska,ABO,1990,
940,Nebraska,ABP,1990,
941,Nebraska,ABQ,1990,191.761
942,Nebraska,ABR,1990,113.994
943,Nebraska,ABS,1990,1.0748
944,Nebraska,ABT,1990,
945,Nebraska,ABU,1990,
946,Nebraska,ABV,1990,274081.0
947,Nebraska,ABW,1990,254754.0
948,Nebraska,ABX,1990,
949,Nebraska,ABY,1990,
950,Nebraska,ABZ,1990,17664.0
951,Nebraska,ACA,1990,4841.65502
952,Nebraska,ACB,1990,
953,Nebraska,ACD,1990,
954,Nevada,AAC,1990,
955,Nevada,AAD,1990,
956,Nevada,AAE,1990,
957,Nevada,AAF,1990,755587.0
958,Nevada,AAH,1990,
959,Nevada,AAI,1990,
960,Nevada,AAQ,1990,27989.0
961,Nevada,AAG,1990,
962,Nevada,AAK,1990,24994589.0
963,Nevada,AAL,1990,20476.0
964,Nevada,AAM,1990,21956217.0
965,Nevada,AAN,1990,17987.0
966,Nevada,ABA,1990,
967,Nevada,ABB,1990,600.9
968,Nevada,ABK,1990,
969,Nevada,ABL,1990,
970,Nevada,ABM,1990,
971,Nevada,ABN,1990,
972,Nevada,ABO,1990,
973,Nevada,ABP,1990,
974,Nevada,ABQ,1990,122.389
975,Nevada,ABR,1990,215.451
976,Nevada,ABS,1990,10.322
977,Nevada,ABT,1990,
978,Nevada,ABU,1990,
979,Nevada,ABV,1990,201316.0
980,Nevada,ABW,1990,173149.0
981,Nevada,ABX,1990,
982,Nevada,ABY,1990,
983,Nevada,ABZ,1990,9477.0
984,Nevada,ACA,1990,4117.254324
985,Nevada,ACB,1990,
986,Nevada,ACD,1990,
987,New Hampshire,AAC,1990,
988,New Hampshire,AAD,1990,
989,New Hampshire,AAE,1990,
990,New Hampshire,AAF,1990,642570.0
991,New Hampshire,AAH,1990,
992,New Hampshire,AAI,1990,
993,New Hampshire,AAQ,1990,26744.0
994,New Hampshire,AAG,1990,
995,New Hampshire,AAK,1990,23025351.0
996,New Hampshire,AAL,1990,20699.0
997,New Hampshire,AAM,1990,20549180.0
998,New Hampshire,AAN,1990,18473.0
999,New Hampshire,ABA,1990,
1000,New Hampshire,ABB,1990,131.5
1001,New Hampshire,ABK,1990,
1002,New Hampshire,ABL,1990,
1003,New Hampshire,ABM,1990,
1004,New Hampshire,ABN,1990,
1005,New Hampshire,ABO,1990,
1006,New Hampshire,ABP,1990,
1007,New Hampshire,ABQ,1990,195.166
1008,New Hampshire,ABR,1990,22.7439
1009,New Hampshire,ABS,1990,2.8767
1010,New Hampshire,ABT,1990,
1011,New Hampshire,ABU,1990,
1012,New Hampshire,ABV,1990,172785.0
1013,New Hampshire,ABW,1990,154915.0
1014,New Hampshire,ABX,1990,
1015,New Hampshire,ABY,1990,
1016,New Hampshire,ABZ,1990,10766.0
1017,New Hampshire,ACA,1990,5304.009657
1018,New Hampshire,ACB,1990,
1019,New Hampshire,ACD,1990,
1020,New Jersey,AAC,1990,
1021,New Jersey,AAD,1990,
1022,New Jersey,AAE,1990,
1023,New Jersey,AAF,1990,4309704.0
1024,New Jersey,AAH,1990,
1025,New Jersey,AAI,1990,
1026,New Jersey,AAQ,1990,34157.0
1027,New Jersey,AAG,1990,
1028,New Jersey,AAK,1990,192503740.0
1029,New Jersey,AAL,1990,24798.0
1030,New Jersey,AAM,1990,167682208.0
1031,New Jersey,AAN,1990,21600.0
1032,New Jersey,ABA,1990,
1033,New Jersey,ABB,1990,647.6
1034,New Jersey,ABK,1990,
1035,New Jersey,ABL,1990,
1036,New Jersey,ABM,1990,
1037,New Jersey,ABN,1990,
1038,New Jersey,ABO,1990,
1039,New Jersey,ABP,1990,
1040,New Jersey,ABQ,1990,
1041,New Jersey,ABR,1990,229.036
1042,New Jersey,ABS,1990,21.8216
1043,New Jersey,ABT,1990,
1044,New Jersey,ABU,1990,
1045,New Jersey,ABV,1990,1089646.0
1046,New Jersey,ABW,1990,997561.0
1047,New Jersey,ABX,1990,
1048,New Jersey,ABY,1990,
1049,New Jersey,ABZ,1990,69824.0
1050,New Jersey,ACA,1990,8139.18755
1051,New Jersey,ACB,1990,
1052,New Jersey,ACD,1990,
1053,New Mexico,AAC,1990,
1054,New Mexico,AAD,1990,
1055,New Mexico,AAE,1990,
1056,New Mexico,AAF,1990,761396.0
1057,New Mexico,AAH,1990,
1058,New Mexico,AAI,1990,
1059,New Mexico,AAQ,1990,24122.0
1060,New Mexico,AAG,1990,
1061,New Mexico,AAK,1990,23031799.0
1062,New Mexico,AAL,1990,15137.0
1063,New Mexico,AAM,1990,20717198.0
1064,New Mexico,AAN,1990,13616.0
1065,New Mexico,ABA,1990,
1066,New Mexico,ABB,1990,780.2
1067,New Mexico,ABK,1990,
1068,New Mexico,ABL,1990,
1069,New Mexico,ABM,1990,
1070,New Mexico,ABN,1990,
1071,New Mexico,ABO,1990,
1072,New Mexico,ABP,1990,
1073,New Mexico,ABQ,1990,236.4
1074,New Mexico,ABR,1990,81.166
1075,New Mexico,ABS,1990,3.3518
1076,New Mexico,ABT,1990,
1077,New Mexico,ABU,1990,
1078,New Mexico,ABV,1990,301881.0
1079,New Mexico,ABW,1990,290245.0
1080,New Mexico,ABX,1990,
1081,New Mexico,ABY,1990,
1082,New Mexico,ABZ,1990,14884.0
1083,New Mexico,ACA,1990,3514.782553
1084,New Mexico,ACB,1990,
1085,New Mexico,ACD,1990,
1086,New York,AAC,1990,
1087,New York,AAD,1990,
1088,New York,AAE,1990,
1089,New York,AAF,1990,9727348.0
1090,New York,AAH,1990,
1091,New York,AAI,1990,
1092,New York,AAQ,1990,35106.0
1093,New York,AAG,1990,
1094,New York,AAK,1990,432392237.0
1095,New York,AAL,1990,23994.0
1096,New York,AAM,1990,372093363.0
1097,New York,AAN,1990,20648.0
1098,New York,ABA,1990,
1099,New York,ABB,1990,1180.9
1100,New York,ABK,1990,
1101,New York,ABL,1990,
1102,New York,ABM,1990,
1103,New York,ABN,1990,
1104,New York,ABO,1990,
1105,New York,ABP,1990,
1106,New York,ABQ,1990,73.8176
1107,New York,ABR,1990,287.3520000000001
1108,New York,ABS,1990,29.5048
1109,New York,ABT,1990,
1110,New York,ABU,1990,
1111,New York,ABV,1990,2598337.0
1112,New York,ABW,1990,2244110.0
1113,New York,ABX,1990,
1114,New York,ABY,1990,
1115,New York,ABZ,1990,143318.0
1116,New York,ACA,1990,8061.537998999999
1117,New York,ACB,1990,
1118,New York,ACD,1990,
1119,North Carolina,AAC,1990,
1120,North Carolina,AAD,1990,
1121,North Carolina,AAE,1990,
1122,North Carolina,AAF,1990,3902373.0
1123,North Carolina,AAH,1990,
1124,North Carolina,AAI,1990,
1125,North Carolina,AAQ,1990,24563.0
1126,North Carolina,AAG,1990,
1127,North Carolina,AAK,1990,115754709.0
1128,North Carolina,AAL,1990,17370.0
1129,North Carolina,AAM,1990,102022657.0
1130,North Carolina,AAN,1990,15309.0
1131,North Carolina,ABA,1990,
1132,North Carolina,ABB,1990,623.5
1133,North Carolina,ABK,1990,
1134,North Carolina,ABL,1990,
1135,North Carolina,ABM,1990,
1136,North Carolina,ABN,1990,
1137,North Carolina,ABO,1990,
1138,North Carolina,ABP,1990,
1139,North Carolina,ABQ,1990,155.852
1140,North Carolina,ABR,1990,481.376
1141,North Carolina,ABS,1990,25.9753
1142,North Carolina,ABT,1990,
1143,North Carolina,ABU,1990,
1144,North Carolina,ABV,1990,1086871.0
1145,North Carolina,ABW,1990,1012274.0
1146,North Carolina,ABX,1990,
1147,North Carolina,ABY,1990,
1148,North Carolina,ABZ,1990,64782.0
1149,North Carolina,ACA,1990,4290.168469
1150,North Carolina,ACB,1990,
1151,North Carolina,ACD,1990,
1152,North Dakota,AAC,1990,
1153,North Dakota,AAD,1990,
1154,North Dakota,AAE,1990,
1155,North Dakota,AAF,1990,373890.0
1156,North Dakota,AAH,1990,
1157,North Dakota,AAI,1990,
1158,North Dakota,AAQ,1990,21206.0
1159,North Dakota,AAG,1990,
1160,North Dakota,AAK,1990,10290342.0
1161,North Dakota,AAL,1990,16137.0
1162,North Dakota,AAM,1990,9337892.0
1163,North Dakota,AAN,1990,14643.0
1164,North Dakota,ABA,1990,
1165,North Dakota,ABB,1990,73.9
1166,North Dakota,ABK,1990,
1167,North Dakota,ABL,1990,
1168,North Dakota,ABM,1990,
1169,North Dakota,ABN,1990,
1170,North Dakota,ABO,1990,
1171,North Dakota,ABP,1990,
1172,North Dakota,ABQ,1990,182.378
1173,North Dakota,ABR,1990,15.6817
1174,North Dakota,ABS,1990,0.1568
1175,North Dakota,ABT,1990,
1176,North Dakota,ABU,1990,
1177,North Dakota,ABV,1990,117825.0
1178,North Dakota,ABW,1990,109659.0
1179,North Dakota,ABX,1990,
1180,North Dakota,ABY,1990,
1181,North Dakota,ABZ,1990,7690.0
1182,North Dakota,ACA,1990,4189.265642
1183,North Dakota,ACB,1990,
1184,North Dakota,ACD,1990,
1185,Ohio,AAC,1990,
1186,Ohio,AAD,1990,
1187,Ohio,AAE,1990,
1188,Ohio,AAF,1990,5863015.0
1189,Ohio,AAH,1990,
1190,Ohio,AAI,1990,
1191,Ohio,AAQ,1990,27938.0
1192,Ohio,AAG,1990,
1193,Ohio,AAK,1990,202826963.0
1194,Ohio,AAL,1990,18669.0
1195,Ohio,AAM,1990,177798943.0
1196,Ohio,AAN,1990,16366.0
1197,Ohio,ABA,1990,
1198,Ohio,ABB,1990,506.2
1199,Ohio,ABK,1990,
1200,Ohio,ABL,1990,
1201,Ohio,ABM,1990,
1202,Ohio,ABN,1990,
1203,Ohio,ABO,1990,
1204,Ohio,ABP,1990,
1205,Ohio,ABQ,1990,302.481
1206,Ohio,ABR,1990,371.966
1207,Ohio,ABS,1990,5.2374
1208,Ohio,ABT,1990,
1209,Ohio,ABU,1990,
1210,Ohio,ABV,1990,1771089.0
1211,Ohio,ABW,1990,1584735.0
1212,Ohio,ABX,1990,
1213,Ohio,ABY,1990,
1214,Ohio,ABZ,1990,114513.0
1215,Ohio,ACA,1990,5044.615347
1216,Ohio,ACB,1990,
1217,Ohio,ACD,1990,
1218,Oklahoma,AAC,1990,
1219,Oklahoma,AAD,1990,
1220,Oklahoma,AAE,1990,
1221,Oklahoma,AAF,1990,1654743.0
1222,Oklahoma,AAH,1990,
1223,Oklahoma,AAI,1990,
1224,Oklahoma,AAQ,1990,24700.0
1225,Oklahoma,AAG,1990,
1226,Oklahoma,AAK,1990,50948903.0
1227,Oklahoma,AAL,1990,16180.0
1228,Oklahoma,AAM,1990,44914131.0
1229,Oklahoma,AAN,1990,14264.0
1230,Oklahoma,ABA,1990,
1231,Oklahoma,ABB,1990,547.5
1232,Oklahoma,ABK,1990,
1233,Oklahoma,ABL,1990,
1234,Oklahoma,ABM,1990,
1235,Oklahoma,ABN,1990,
1236,Oklahoma,ABO,1990,
1237,Oklahoma,ABP,1990,
1238,Oklahoma,ABQ,1990,132.494
1239,Oklahoma,ABR,1990,198.106
1240,Oklahoma,ABS,1990,8.003
1241,Oklahoma,ABT,1990,
1242,Oklahoma,ABU,1990,
1243,Oklahoma,ABV,1990,579087.0
1244,Oklahoma,ABW,1990,543170.0
1245,Oklahoma,ABX,1990,
1246,Oklahoma,ABY,1990,
1247,Oklahoma,ABZ,1990,35606.0
1248,Oklahoma,ACA,1990,3507.79991
1249,Oklahoma,ACB,1990,
1250,Oklahoma,ACD,1990,
1251,Oregon,AAC,1990,
1252,Oregon,AAD,1990,
1253,Oregon,AAE,1990,
1254,Oregon,AAF,1990,1626385.0
1255,Oregon,AAH,1990,
1256,Oregon,AAI,1990,
1257,Oregon,AAQ,1990,26286.0
1258,Oregon,AAG,1990,
1259,Oregon,AAK,1990,51672272.0
1260,Oregon,AAL,1990,18065.0
1261,Oregon,AAM,1990,45396733.0
1262,Oregon,AAN,1990,15871.0
1263,Oregon,ABA,1990,
1264,Oregon,ABB,1990,506.8
1265,Oregon,ABK,1990,
1266,Oregon,ABL,1990,
1267,Oregon,ABM,1990,
1268,Oregon,ABN,1990,
1269,Oregon,ABO,1990,
1270,Oregon,ABP,1990,
1271,Oregon,ABQ,1990,257.903
1272,Oregon,ABR,1990,88.9743
1273,Oregon,ABS,1990,4.8945
1274,Oregon,ABT,1990,
1275,Oregon,ABU,1990,
1276,Oregon,ABV,1990,472394.0
1277,Oregon,ABW,1990,419771.0
1278,Oregon,ABX,1990,
1279,Oregon,ABY,1990,
1280,Oregon,ABZ,1990,25473.0
1281,Oregon,ACA,1990,5474.279557
1282,Oregon,ACB,1990,
1283,Oregon,ACD,1990,
1284,Pennsylvania,AAC,1990,
1285,Pennsylvania,AAD,1990,
1286,Pennsylvania,AAE,1990,
1287,Pennsylvania,AAF,1990,6292542.0
1288,Pennsylvania,AAH,1990,
1289,Pennsylvania,AAI,1990,
1290,Pennsylvania,AAQ,1990,28416.0
1291,Pennsylvania,AAG,1990,
1292,Pennsylvania,AAK,1990,233194273.0
1293,Pennsylvania,AAL,1990,19591.0
1294,Pennsylvania,AAM,1990,205244073.0
1295,Pennsylvania,AAN,1990,17243.0
1296,Pennsylvania,ABA,1990,
1297,Pennsylvania,ABB,1990,431.0
1298,Pennsylvania,ABK,1990,
1299,Pennsylvania,ABL,1990,
1300,Pennsylvania,ABM,1990,
1301,Pennsylvania,ABN,1990,
1302,Pennsylvania,ABO,1990,
1303,Pennsylvania,ABP,1990,
1304,Pennsylvania,ABQ,1990,
1305,Pennsylvania,ABR,1990,258.449
1306,Pennsylvania,ABS,1990,23.0272
1307,Pennsylvania,ABT,1990,
1308,Pennsylvania,ABU,1990,
1309,Pennsylvania,ABV,1990,1667834.0
1310,Pennsylvania,ABW,1990,1524839.0
1311,Pennsylvania,ABX,1990,
1312,Pennsylvania,ABY,1990,
1313,Pennsylvania,ABZ,1990,110527.0
1314,Pennsylvania,ACA,1990,6228.059274
1315,Pennsylvania,ACB,1990,
1316,Pennsylvania,ACD,1990,
1317,Rhode Island,AAC,1990,
1318,Rhode Island,AAD,1990,
1319,Rhode Island,AAE,1990,
1320,Rhode Island,AAF,1990,550468.0
1321,Rhode Island,AAH,1990,
1322,Rhode Island,AAI,1990,
1323,Rhode Island,AAQ,1990,27248.0
1324,Rhode Island,AAG,1990,
1325,Rhode Island,AAK,1990,20307648.0
1326,Rhode Island,AAL,1990,20187.0
1327,Rhode Island,AAM,1990,17920320.0
1328,Rhode Island,AAN,1990,17814.0
1329,Rhode Island,ABA,1990,
1330,Rhode Island,ABB,1990,431.9
1331,Rhode Island,ABK,1990,
1332,Rhode Island,ABL,1990,
1333,Rhode Island,ABM,1990,
1334,Rhode Island,ABN,1990,
1335,Rhode Island,ABO,1990,
1336,Rhode Island,ABP,1990,
1337,Rhode Island,ABQ,1990,187.675
1338,Rhode Island,ABR,1990,119.285
1339,Rhode Island,ABS,1990,3.2803
1340,Rhode Island,ABT,1990,
1341,Rhode Island,ABU,1990,
1342,Rhode Island,ABV,1990,138813.0
1343,Rhode Island,ABW,1990,125934.0
1344,Rhode Island,ABX,1990,
1345,Rhode Island,ABY,1990,
1346,Rhode Island,ABZ,1990,7825.0
1347,Rhode Island,ACA,1990,6367.683818
1348,Rhode Island,ACB,1990,
1349,Rhode Island,ACD,1990,
1350,South Carolina,AAC,1990,
1351,South Carolina,AAD,1990,
1352,South Carolina,AAE,1990,
1353,South Carolina,AAF,1990,1912747.0
1354,South Carolina,AAH,1990,
1355,South Carolina,AAI,1990,
1356,South Carolina,AAQ,1990,23848.0
1357,South Carolina,AAG,1990,
1358,South Carolina,AAK,1990,56081923.0
1359,South Carolina,AAL,1990,16018.0
1360,South Carolina,AAM,1990,49745216.0
1361,South Carolina,AAN,1990,14208.0
1362,South Carolina,ABA,1990,
1363,South Carolina,ABB,1990,976.6
1364,South Carolina,ABK,1990,
1365,South Carolina,ABL,1990,
1366,South Carolina,ABM,1990,
1367,South Carolina,ABN,1990,
1368,South Carolina,ABO,1990,
1369,South Carolina,ABP,1990,
1370,South Carolina,ABQ,1990,127.672
1371,South Carolina,ABR,1990,400.525
1372,South Carolina,ABS,1990,30.39
1373,South Carolina,ABT,1990,
1374,South Carolina,ABU,1990,
1375,South Carolina,ABV,1990,622112.0
1376,South Carolina,ABW,1990,569029.0
1377,South Carolina,ABX,1990,
1378,South Carolina,ABY,1990,
1379,South Carolina,ABZ,1990,32483.0
1380,South Carolina,ACA,1990,4081.722162
1381,South Carolina,ACB,1990,
1382,South Carolina,ACD,1990,
1383,South Dakota,AAC,1990,
1384,South Dakota,AAD,1990,
1385,South Dakota,AAE,1990,
1386,South Dakota,AAF,1990,409374.0
1387,South Dakota,AAH,1990,
1388,South Dakota,AAI,1990,
1389,South Dakota,AAQ,1990,20232.0
1390,South Dakota,AAG,1990,
1391,South Dakota,AAK,1990,11513251.0
1392,South Dakota,AAL,1990,16516.0
1393,South Dakota,AAM,1990,10565704.0
1394,South Dakota,AAN,1990,15157.0
1395,South Dakota,ABA,1990,
1396,South Dakota,ABB,1990,162.8
1397,South Dakota,ABK,1990,
1398,South Dakota,ABL,1990,
1399,South Dakota,ABM,1990,
1400,South Dakota,ABN,1990,
1401,South Dakota,ABO,1990,
1402,South Dakota,ABP,1990,
1403,South Dakota,ABQ,1990,350.73800000000006
1404,South Dakota,ABR,1990,44.3264
1405,South Dakota,ABS,1990,0.4304
1406,South Dakota,ABT,1990,
1407,South Dakota,ABU,1990,
1408,South Dakota,ABV,1990,129164.0
1409,South Dakota,ABW,1990,119823.0
1410,South Dakota,ABX,1990,
1411,South Dakota,ABY,1990,
1412,South Dakota,ABZ,1990,7650.0
1413,South Dakota,ACA,1990,3731.118733
1414,South Dakota,ACB,1990,
1415,South Dakota,ACD,1990,
1416,Tennessee,AAC,1990,
1417,Tennessee,AAD,1990,
1418,Tennessee,AAE,1990,
1419,Tennessee,AAF,1990,2777416.0
1420,Tennessee,AAH,1990,
1421,Tennessee,AAI,1990,
1422,Tennessee,AAQ,1990,24768.0
1423,Tennessee,AAG,1990,
1424,Tennessee,AAK,1990,81934674.0
1425,Tennessee,AAL,1990,16740.0
1426,Tennessee,AAM,1990,74199766.0
1427,Tennessee,AAN,1990,15160.0
1428,Tennessee,ABA,1990,
1429,Tennessee,ABB,1990,670.4
1430,Tennessee,ABK,1990,
1431,Tennessee,ABL,1990,
1432,Tennessee,ABM,1990,
1433,Tennessee,ABN,1990,
1434,Tennessee,ABO,1990,
1435,Tennessee,ABP,1990,
1436,Tennessee,ABQ,1990,79.5997
1437,Tennessee,ABR,1990,407.192
1438,Tennessee,ABS,1990,42.1086
1439,Tennessee,ABT,1990,
1440,Tennessee,ABU,1990,
1441,Tennessee,ABV,1990,824595.0
1442,Tennessee,ABW,1990,761766.0
1443,Tennessee,ABX,1990,
1444,Tennessee,ABY,1990,
1445,Tennessee,ABZ,1990,46094.0
1446,Tennessee,ACA,1990,3663.602507
1447,Tennessee,ACB,1990,
1448,Tennessee,ACD,1990,
1449,Texas,AAC,1990,
1450,Texas,AAD,1990,
1451,Texas,AAE,1990,
1452,Texas,AAF,1990,9242899.0
1453,Texas,AAH,1990,
1454,Texas,AAI,1990,
1455,Texas,AAQ,1990,27269.0
1456,Texas,AAG,1990,
1457,Texas,AAK,1990,296204968.0
1458,Texas,AAL,1990,17366.0
1459,Texas,AAM,1990,265353756.0
1460,Texas,AAN,1990,15557.0
1461,Texas,ABA,1990,
1462,Texas,ABB,1990,761.4
1463,Texas,ABK,1990,
1464,Texas,ABL,1990,
1465,Texas,ABM,1990,
1466,Texas,ABN,1990,
1467,Texas,ABO,1990,
1468,Texas,ABP,1990,
1469,Texas,ABQ,1990,120.539
1470,Texas,ABR,1990,253.454
1471,Texas,ABS,1990,30.2813
1472,Texas,ABT,1990,
1473,Texas,ABU,1990,
1474,Texas,ABV,1990,3382887.0
1475,Texas,ABW,1990,3075333.0
1476,Texas,ABX,1990,
1477,Texas,ABY,1990,
1478,Texas,ABZ,1990,172480.0
1479,Texas,ACA,1990,4150.429953
1480,Texas,ACB,1990,
1481,Texas,ACD,1990,
1482,Utah,AAC,1990,
1483,Utah,AAD,1990,
1484,Utah,AAE,1990,
1485,Utah,AAF,1990,938218.0
1486,Utah,AAH,1990,
1487,Utah,AAI,1990,
1488,Utah,AAQ,1990,24341.0
1489,Utah,AAG,1990,
1490,Utah,AAK,1990,25737076.0
1491,Utah,AAL,1990,14866.0
1492,Utah,AAM,1990,22753816.0
1493,Utah,AAN,1990,13143.0
1494,Utah,ABA,1990,
1495,Utah,ABB,1990,283.9
1496,Utah,ABK,1990,
1497,Utah,ABL,1990,
1498,Utah,ABM,1990,
1499,Utah,ABN,1990,
1500,Utah,ABO,1990,
1501,Utah,ABP,1990,
1502,Utah,ABQ,1990,42.0512
1503,Utah,ABR,1990,22.9318
1504,Utah,ABS,1990,0.4621
1505,Utah,ABT,1990,
1506,Utah,ABU,1990,
1507,Utah,ABV,1990,446652.0
1508,Utah,ABW,1990,408917.0
1509,Utah,ABX,1990,
1510,Utah,ABY,1990,
1511,Utah,ABZ,1990,21196.0
1512,Utah,ACA,1990,2763.727776
1513,Utah,ACB,1990,
1514,Utah,ACD,1990,
1515,Vermont,AAC,1990,
1516,Vermont,AAD,1990,
1517,Vermont,AAE,1990,
1518,Vermont,AAF,1990,340784.0
1519,Vermont,AAH,1990,
1520,Vermont,AAI,1990,
1521,Vermont,AAQ,1990,24368.0
1522,Vermont,AAG,1990,
1523,Vermont,AAK,1990,10205317.0
1524,Vermont,AAL,1990,18069.0
1525,Vermont,AAM,1990,9005136.0
1526,Vermont,AAN,1990,15944.0
1527,Vermont,ABA,1990,
1528,Vermont,ABB,1990,127.2
1529,Vermont,ABK,1990,
1530,Vermont,ABL,1990,
1531,Vermont,ABM,1990,
1532,Vermont,ABN,1990,
1533,Vermont,ABO,1990,
1534,Vermont,ABQ,1990,96.1406
1535,Vermont,ABR,1990,9.738
1536,Vermont,ABS,1990,0.3541
1537,Vermont,ABT,1990,
1538,Vermont,ABU,1990,
1539,Vermont,ABV,1990,95762.0
1540,Vermont,ABW,1990,87832.0
1541,Vermont,ABX,1990,
1542,Vermont,ABY,1990,
1543,Vermont,ABZ,1990,6127.0
1544,Vermont,ACA,1990,6226.675597
1545,Vermont,ACB,1990,
1546,Vermont,ACD,1990,
1547,Virginia,AAC,1990,
1548,Virginia,AAD,1990,
1549,Virginia,AAE,1990,
1550,Virginia,AAF,1990,3699593.0
1551,Virginia,AAH,1990,
1552,Virginia,AAI,1990,
1553,Virginia,AAQ,1990,27980.0
1554,Virginia,AAG,1990,
1555,Virginia,AAK,1990,129544409.0
1556,Virginia,AAL,1990,20838.0
1557,Virginia,AAM,1990,113476357.0
1558,Virginia,AAN,1990,18253.0
1559,Virginia,ABA,1990,
1560,Virginia,ABB,1990,350.6
1561,Virginia,ABK,1990,
1562,Virginia,ABL,1990,
1563,Virginia,ABM,1990,
1564,Virginia,ABN,1990,
1565,Virginia,ABO,1990,
1566,Virginia,ABP,1990,
1567,Virginia,ABQ,1990,160.836
1568,Virginia,ABR,1990,283.856
1569,Virginia,ABS,1990,14.155
1570,Virginia,ABT,1990,
1571,Virginia,ABU,1990,
1572,Virginia,ABV,1990,998601.0
1573,Virginia,ABW,1990,989197.0
1574,Virginia,ABX,1990,
1575,Virginia,ABY,1990,
1576,Virginia,ABZ,1990,60605.0
1577,Virginia,ACA,1990,4671.538101
1578,Virginia,ACB,1990,
1579,Virginia,ACD,1990,
1580,Washington,AAC,1990,
1581,Washington,AAD,1990,
1582,Washington,AAE,1990,
1583,Washington,AAF,1990,2842491.0
1584,Washington,AAH,1990,
1585,Washington,AAI,1990,
1586,Washington,AAQ,1990,28407.0
1587,Washington,AAG,1990,
1588,Washington,AAK,1990,98856108.0
1589,Washington,AAL,1990,20162.0
1590,Washington,AAM,1990,88094300.0
1591,Washington,AAN,1990,17967.0
